is_sublemma,lemma,occurence_count,document_count
False,mereorganisatsioon,1.0,1
False,merepiir,1.0,1
False,mereplaneering,1.0,1
False,merepoolne,1.0,1
True,merepõhi,1.0,1
False,merereostustõrje,1.0,1
True,merereostustõrje,1.0,1
False,merereostustõrjevõimekus,1.0,1
False,mereseire,1.0,1
False,merestrateegia,1.0,1
False,meresõidualane,1.0,1
False,meresõiduspetsialist,1.0,1
True,meresõitja,1.0,1
False,meretransport,1.0,1
False,mereturvalisus,1.0,1
True,meretuul,1.0,1
False,meretuulepark,1.0,1
False,meretööleping,1.0,1
False,meretöönõue,1.0,1
False,mereuurimine,1.0,1
True,merevedu,1.0,1
True,mereveokogu,1.0,1
False,mereveokokkulepe,1.0,1
False,merevesi,1.0,1
False,merevõlg,1.0,1
True,mereõpe,1.0,1
True,mereõpp,1.0,1
False,meriforell,1.0,1
False,meriküla,1.0,1
False,merirahu,1.0,1
False,merivõlg,1.0,1
True,mesila,1.0,1
False,mesilaspere,1.0,1
True,mesindus,1.0,1
False,mesindussektor,1.0,1
False,mesinik,1.0,1
False,mesipuu,1.0,1
False,mess,1.0,1
True,metaaniturg,1.0,1
False,metallieksport,1.0,1
False,metallitoore,1.0,1
False,meteoroloogia,1.0,1
False,meteoroloogiaalane,1.0,1
True,meteoroloogiateenus,1.0,1
False,meteoroloogiline,1.0,1
True,meteoroloogiline,1.0,1
False,metoodikakomisjon,1.0,1
True,metroloogia,1.0,1
False,metroloogiakeskus,1.0,1
True,metsa-Soomets,1.0,1
False,metsaala,1.0,1
False,metsainstituut,1.0,1
False,metsaküsimus,1.0,1
False,metsandussektor,1.0,1
False,metsanurk,1.0,1
False,metsapuu,1.0,1
False,metsaraie,1.0,1
False,metsastamine,1.0,1
False,metsavarumine,1.0,1
False,metsaäär,1.0,1
True,metsaõigus,1.0,1
False,metsaõigusnorm,1.0,1
False,metsis,1.0,1
False,metskond,1.0,1
True,metüül,1.0,1
False,metüülbromiid,1.0,1
True,migratsioonijäre,1.0,1
False,migratsioonijärelevalve,1.0,1
True,mihkel,1.0,1
False,mihkelsoni,1.0,1
True,miil,1.0,1
False,miilvesi,1.0,1
False,miin,1.0,1
False,miinilaev,1.0,1
True,miinilaev,1.0,1
False,miinilaevadivisjon,1.0,1
False,miinimumväärtus,1.0,1
False,mikro,1.0,1
False,mikrobioloogia,1.0,1
False,mikroob,1.0,1
True,militariseerimine,1.0,1
False,minek,1.0,1
True,minekukiirus,1.0,1
True,minekukomisjon,1.0,1
False,mineraal,1.0,1
False,minimaalkoosseis,1.0,1
False,mitetulunduslik,1.0,1
False,mitmekeelne,1.0,1
False,mitmekülgne,1.0,1
False,mitmeriigiline,1.0,1
False,mitte-eestlane,1.0,1
True,mitteabi,1.0,1
False,mitteabikõlblikkus,1.0,1
False,mitteametlik,1.0,1
False,mitteelamu,1.0,1
False,mittekantav,1.0,1
False,mittekõlblik,1.0,1
False,mitteköetav,1.0,1
False,mitteliitumine,1.0,1
True,mittemets,1.0,1
False,mittemetsamaa,1.0,1
False,mitteolev,1.0,1
True,mitteraha,1.0,1
False,mittesisaldav,1.0,1
False,mittetagastamine,1.0,1
False,mittetariifne,1.0,1
False,mittetasuline,1.0,1
False,mittevajav,1.0,1
False,mittevaraline,1.0,1
False,mobiilimakse,1.0,1
False,mobiilirakendus,1.0,1
True,mobiilsus,1.0,1
False,mobiilsustoetus,1.0,1
False,mobiilterminal,1.0,1
True,mobilisatsiooniüles,1.0,1
False,mobilisatsiooniülesanne,1.0,1
False,mobiliseerimine,1.0,1
True,molekulaarressurss,1.0,1
False,mollusk,1.0,1
True,moment,1.0,1
False,monitooring,1.0,1
False,monopol,1.0,1
True,monopoliseerimine,1.0,1
False,monument,1.0,1
False,mood,1.0,1
True,moodustamine,1.0,1
True,moodustis,1.0,1
False,mooniõis,1.0,1
True,mootorikütus,1.0,1
False,mootorikütuseaktsiis,1.0,1
False,mopeed,1.0,1
False,mopeedijuht,1.0,1
True,mopeedijuht,1.0,1
True,mudil,1.0,1
True,muinsuskaitsenõu,1.0,1
False,muinsuskaitsenõukogu,1.0,1
False,mullakaitse,1.0,1
False,multifunktsionaalne,1.0,1
False,multimeedium,1.0,1
False,munamägi,1.0,1
False,munatoode,1.0,1
True,munitispaa,1.0,1
False,munitispaalkool,1.0,1
False,munitsipaalelamispind,1.0,1
False,munitsipaalgümnaasium,1.0,1
False,munitsipaalharidus,1.0,1
False,munitsipaalharidussüsteem,1.0,1
True,munitsipaalhuviala,1.0,1
False,munitsipaalhuvialakool,1.0,1
False,munitsipaalkunst,1.0,1
False,munitsipaalmuuseum,1.0,1
False,munitsipaalomandus,1.0,1
True,munitsipaalraamat,1.0,1
False,munitsipaalraamatukogu,1.0,1
False,munitsipaalspordikool,1.0,1
True,munitsipaalsport,1.0,1
False,munitsipaaltee,1.0,1
True,murakas,1.0,1
True,murdetasu,1.0,1
False,muretsemine,1.0,1
False,muru,1.0,1
True,must-seen,1.0,1
False,must-seenesultan,1.0,1
True,must-toon,1.0,1
False,must-toonekurg,1.0,1
False,mustakivi,1.0,1
False,mustallikas,1.0,1
False,mustkate,1.0,1
False,mustpea,1.0,1
True,musu,1.0,1
False,musumännik,1.0,1
False,mutionu,1.0,1
False,muudatusprotokoll,1.0,1
False,muumipere,1.0,1
False,muuseumiehitus,1.0,1
False,muuseumiprojekt,1.0,1
False,muusikaalane,1.0,1
False,muusikafestival,1.0,1
False,muusikafond,1.0,1
False,muusikakollektiiv,1.0,1
False,muusikakonkurss,1.0,1
False,muusikateooria,1.0,1
False,muusikateos,1.0,1
False,muutmisleping,1.0,1
False,muutuvpalk,1.0,1
True,mäda,1.0,1
False,mädapea,1.0,1
True,mäe-Kunda,1.0,1
True,mäe-Linn,1.0,1
True,mäe-Linnamäe,1.0,1
True,mäeette,1.0,1
False,mäeettevõte,1.0,1
False,mäetööstus,1.0,1
True,mälestus,1.0,1
False,mälestusobjekt,1.0,1
False,mäng,1.0,1
False,mängimine,1.0,1
False,mängupesa,1.0,1
False,mänguvahend,1.0,1
True,mänguvõit,1.0,1
True,männik,1.0,1
False,männikäbi,1.0,1
False,männimudil,1.0,1
False,männipark,1.0,1
True,männisine,1.0,1
False,männisinelase,1.0,1
True,märgileht,1.0,1
False,märgistatav,1.0,1
False,märgitav,1.0,1
True,märgitunnistus,1.0,1
True,märguanne,1.0,1
False,märgukiri,1.0,1
False,märkus,1.0,1
True,määrakehtestamine,1.0,1
False,määramimne,1.0,1
True,mõisa-Klooga,1.0,1
True,mõisa-Kloogaranna,1.0,1
False,mõisakompleks,1.0,1
False,mõisaplats,1.0,1
False,mõistetav,1.0,1
True,mõistetav,1.0,1
False,mõjutamine,1.0,1
False,mõtus,1.0,1
False,mõõdistusprojekt,1.0,1
False,mõõtekiri,1.0,1
True,mõõtmeline,1.0,1
True,mõõtmine,1.0,1
False,mõõtmistulemus,1.0,1
False,mõõtmistäpsus,1.0,1
True,mõõtur,1.0,1
True,müeliit,1.0,1
False,mürakaru,1.0,1
True,müügiedendus,1.0,1
False,müügiedendusmeede,1.0,1
False,müügikord,1.0,1
True,müügisüsteem,1.0,1
False,müügitingimus,1.0,1
False,müüja,1.0,1
True,müüja,1.0,1
True,müür,1.0,1
False,müürsepp,1.0,1
True,naaber,1.0,1
True,naaberlikkus,1.0,1
False,naarits,1.0,1
False,naeratus,1.0,1
False,naerukajakas,1.0,1
True,naftareostus,1.0,1
False,naftatanker,1.0,1
False,naftatoode,1.0,1
False,nahahaigus,1.0,1
False,nahatöötlus,1.0,1
False,naistöötaja,1.0,1
False,nakkevõrk,1.0,1
False,nakkushaige,1.0,1
True,nakkushaigus,1.0,1
False,nakkushaiguskahtlus,1.0,1
False,nakkuskandlus,1.0,1
False,narkomaan,1.0,1
False,narkomaaniaravi,1.0,1
True,narkomaaniaravi,1.0,1
False,narkomaaniaraviregister,1.0,1
True,narkorehabilitatsioon,1.0,1
False,narkorehabilitatsioonikeskus,1.0,1
True,naturaalkrediit,1.0,1
True,navigatsioonialane,1.0,1
False,navigatsioonimärgistus,1.0,1
True,navigatsioonimõõdistus,1.0,1
True,navigatsiooniprogramm,1.0,1
False,navigatsioonisatelliit,1.0,1
True,navigatsiooniseade,1.0,1
False,navigatsioonisüsteem,1.0,1
False,navigatsioonitasu,1.0,1
True,navigatsiooniteave,1.0,1
True,navigatsiooniteenus,1.0,1
True,neeme-Tamm,1.0,1
True,neeme-Tammneem,1.0,1
False,nektar,1.0,1
True,nepp,1.0,1
True,neutraalne,1.0,1
True,neutron,1.0,1
False,neutronkiirgus,1.0,1
False,niitmine,1.0,1
False,niitsikk,1.0,1
False,nikotiin,1.0,1
True,nikotiin,1.0,1
False,nikotiinisisaldus,1.0,1
True,nimekomisjon,1.0,1
True,nimeliseau,1.0,1
False,nimeliseauhind,1.0,1
False,nimemärgis,1.0,1
False,nimesilt,1.0,1
False,nimetamata,1.0,1
True,nimistu,1.0,1
True,ning,1.0,1
False,ningkool,1.0,1
False,nng,1.0,1
True,nomenklatuur,1.0,1
False,noorliige,1.0,1
False,noorsooamet,1.0,1
False,noorsoopreemia,1.0,1
False,noorsooprojekt,1.0,1
False,noorsootööosakond,1.0,1
False,noorsoovaldkond,1.0,1
False,noorteamet,1.0,1
False,noortejaam,1.0,1
False,noortejuht,1.0,1
False,noortekodu,1.0,1
False,noortemalev,1.0,1
True,noortenõu,1.0,1
False,noortenõukogu,1.0,1
False,noorteosakond,1.0,1
False,noortepada,1.0,1
False,noorteparlament,1.0,1
False,normatiivdokument,1.0,1
False,noteerimisnõue,1.0,1
False,noteerimisprospekt,1.0,1
True,nullenergia,1.0,1
True,nullenergiahoone,1.0,1
False,nullheide,1.0,1
False,nullprotsendiline,1.0,1
True,nupp,1.0,1
True,nuputeenus,1.0,1
False,nurmenukk,1.0,1
True,nuum,1.0,1
False,nuumveis,1.0,1
False,nähtus,1.0,1
False,näidisjuhend,1.0,1
False,näidisloetelu,1.0,1
False,näidispakkumine,1.0,1
True,näidispõhi,1.0,1
False,näidispõhimäärus,1.0,1
False,näriline,1.0,1
False,nõmmküla,1.0,1
False,nõmmnelk,1.0,1
True,nõuandla,1.0,1
False,nõuanne,1.0,1
False,nõudmine,1.0,1
True,nõudmiskulu,1.0,1
False,nõuetekohane,1.0,1
True,nõukoda,1.0,1
True,nõunik,1.0,1
False,nõustamiskoostöö,1.0,1
False,nõustamisteenus,1.0,1
False,nõustamistoetus,1.0,1
True,obrok,1.0,1
False,obrokimaa,1.0,1
True,ohtlikkus,1.0,1
False,ohuklass,1.0,1
False,ohumärguanne,1.0,1
True,ohumärk,1.0,1
True,ohupiirkond,1.0,1
False,ohuplaan,1.0,1
False,ohutusalane,1.0,1
True,ohutusamet,1.0,1
False,ohutusanalüüs,1.0,1
True,ohutusjuhend,1.0,1
False,ohutuskaart,1.0,1
True,ohutuskomisjon,1.0,1
False,ohutusmeede,1.0,1
True,ohutusmärk,1.0,1
False,ohutusnõunik,1.0,1
True,ohutuspõhi,1.0,1
False,ohutuspõhinõue,1.0,1
False,ohutustehnika,1.0,1
True,oiva,1.0,1
False,oivakeskus,1.0,1
False,okas,1.0,1
True,olekukontroll,1.0,1
True,olekuleping,1.0,1
True,olekuvaldkond,1.0,1
True,olelus,1.0,1
False,olelusring,1.0,1
False,olemasolev,1.0,1
False,olme,1.0,1
True,olmejäätmed,1.0,1
True,olmejäätmevedu,1.0,1
False,olmejäätmeveopiirkond,1.0,1
False,olu,1.0,1
True,oluinformatsioon,1.0,1
True,olukorrakiiritus,1.0,1
True,oluline,1.0,1
True,olupiirkond,1.0,1
False,olümpia,1.0,1
False,olümpiakomitee,1.0,1
False,olümpialootus,1.0,1
False,olümpiamuuseum,1.0,1
False,omafinantseering,1.0,1
True,omakultuur,1.0,1
False,omakultuuripreemia,1.0,1
False,omakäitleja,1.0,1
False,omalooming,1.0,1
True,omandiseadus,1.0,1
True,omandus,1.0,1
False,omavalitsusasutus,1.0,1
False,omavalitus,1.0,1
True,onu,1.0,1
False,oode,1.0,1
False,ootamatu,1.0,1
True,ootejärg,1.0,1
False,ootejärjekord,1.0,1
True,operatiivraadio,1.0,1
False,operatiivraadioside,1.0,1
False,operatiivrügement,1.0,1
False,operatsioonirisk,1.0,1
False,optika,1.0,1
False,orajõgi,1.0,1
True,orav,1.0,1
True,orb,1.0,1
False,orbteos,1.0,1
True,ordoviitsium,1.0,1
False,ordoviitsium-kambrium,1.0,1
False,ordu,1.0,1
False,organiseerimine,1.0,1
False,orienteeriv,1.0,1
True,ork,1.0,1
False,orkjärv,1.0,1
True,orto,1.0,1
False,ortofoto,1.0,1
False,osa-ala,1.0,1
False,osakuomanik,1.0,1
True,osalemis,1.0,1
False,osalemistasu,1.0,1
True,osamakse,1.0,1
False,osanik,1.0,1
False,osapool,1.0,1
False,osatäht,1.0,1
True,oskuskäsi,1.0,1
False,oskuskäsitöö,1.0,1
False,ostja,1.0,1
False,ostu-müügipunkt,1.0,1
True,ostu-müük,1.0,1
False,ostutingimus,1.0,1
False,ostuõigus,1.0,1
False,osutamisetingimus,1.0,1
False,osutavatetöötaja,1.0,1
False,osutuma,1.0,1
False,otse,1.0,1
False,otsepakkumine,1.0,1
True,otsimiskava,1.0,1
False,otstarbekas,1.0,1
True,otsusemenetlus,1.0,1
False,otsustaja,1.0,1
False,otsustustase,1.0,1
True,otsustusõigus,1.0,1
False,paadikai,1.0,1
False,paadisild,1.0,1
True,paariskuu,1.0,1
False,paariskuupäev,1.0,1
False,paarisspordiala,1.0,1
True,paarissport,1.0,1
False,paaritu,1.0,1
False,paatsalu,1.0,1
True,paberiarveldus,1.0,1
True,paberiarveldussüsteem,1.0,1
True,paberiosalus,1.0,1
False,paberivabrik,1.0,1
False,paberkandja,1.0,1
False,pabervorm,1.0,1
False,padaorg,1.0,1
False,padrik,1.0,1
False,paemurd,1.0,1
False,paemuuseum,1.0,1
False,pagar,1.0,1
False,pagas,1.0,1
True,pagu,1.0,1
False,paigaldus,1.0,1
True,paigatüüp,1.0,1
False,paigutatav,1.0,1
False,paikkond,1.0,1
True,paistev,1.0,1
True,paistvusaru,1.0,1
True,paistvusaruanne,1.0,1
False,paisutus,1.0,1
True,pake,1.0,1
False,pakendiaktsiis,1.0,1
False,pakendikonteiner,1.0,1
True,pakettreis,1.0,1
False,pakettreisileping,1.0,1
True,pakkumisplatvorm,1.0,1
False,pakt,1.0,1
False,palavik,1.0,1
False,palgaandmed,1.0,1
False,palgagrupp,1.0,1
False,palgaseadus,1.0,1
False,palgasüsteem,1.0,1
False,palgavahend,1.0,1
False,pallipõnn,1.0,1
True,pallistaadion,1.0,1
False,pandikirjaportfell,1.0,1
False,pandikirjaseadus,1.0,1
False,pandipakend,1.0,1
True,paneel,1.0,1
True,panemine,1.0,1
False,pangandus,1.0,1
False,pangandusgrupp,1.0,1
False,pangandusmäärus,1.0,1
True,pankrotihaldur,1.0,1
False,pankrotihaldurieksam,1.0,1
False,pant,1.0,1
False,pantvang,1.0,1
True,pantvang,1.0,1
False,pantvangivõtmine,1.0,1
True,panusõnnik,1.0,1
True,parandusalane,1.0,1
True,parandusasutus,1.0,1
True,parandushoiukulu,1.0,1
True,parandusteenistus,1.0,1
False,parandusõpperühm,1.0,1
False,parasmets,1.0,1
False,parasmägi,1.0,1
False,pardadokument,1.0,1
True,pardamärk,1.0,1
False,pardanumber,1.0,1
False,pargipink,1.0,1
True,pargiprojekt,1.0,1
False,pargitagune,1.0,1
True,park-muuseum,1.0,1
False,parkett,1.0,1
False,parkimiskord,1.0,1
False,parkimisrajatis,1.0,1
True,parlament,1.0,1
False,partii,1.0,1
False,partner,1.0,1
False,partnerriik,1.0,1
False,passiamet,1.0,1
False,patendiekspertiis,1.0,1
False,patendiklassifikatsioon,1.0,1
False,patendiuuring,1.0,1
False,patendiõigus,1.0,1
False,patsient,1.0,1
False,paunveri,1.0,1
False,peakonverents,1.0,1
True,pealmaa,1.0,1
False,pealmaakaevandamine,1.0,1
False,pealtkuulamine,1.0,1
False,pearaha,1.0,1
False,peatoimetaja,1.0,1
False,peatumine,1.0,1
False,peatumiskeeld,1.0,1
False,peatuspaik,1.0,1
False,peavalitsus,1.0,1
True,pedagoog,1.0,1
False,pedagoog-metoodik,1.0,1
True,pedagoogika,1.0,1
False,pedagoogikakool,1.0,1
False,peer,1.0,1
False,pehme,1.0,1
False,pensioniamet,1.0,1
False,pensioniavaldus,1.0,1
True,pensioniealine,1.0,1
False,pensionikomisjon,1.0,1
False,pensionilisa,1.0,1
False,pensionimakse,1.0,1
False,pensioniskeem,1.0,1
False,pensionitoode,1.0,1
False,pensioniõigus,1.0,1
True,pensionär,1.0,1
False,perearstitoetus,1.0,1
False,perekonnasündmus,1.0,1
False,perelepitaja,1.0,1
False,pereliige,1.0,1
True,perenaine,1.0,1
True,perepäev,1.0,1
False,perepäevahoid,1.0,1
False,peresisene,1.0,1
False,pereturism,1.0,1
False,perioodika,1.0,1
False,perroon,1.0,1
False,personaalne,1.0,1
False,perspektiiv,1.0,1
False,perspektiivne,1.0,1
True,pesemisteenus,1.0,1
False,pestitsiid,1.0,1
False,pesupesemisteenus,1.0,1
False,pianist,1.0,1
True,pidamisaruanne,1.0,1
True,pidamiskohustuslane,1.0,1
True,pidamisõigus,1.0,1
True,pidavus,1.0,1
True,pidavuskava,1.0,1
False,pihlakas,1.0,1
False,piimandussektor,1.0,1
True,piimatoode,1.0,1
False,piimatootesektor,1.0,1
False,piimatootmine,1.0,1
False,piimatootmisfarm,1.0,1
False,piimatööstus,1.0,1
False,piirdeaed,1.0,1
False,piirihaldus,1.0,1
False,piirihind,1.0,1
False,piiriinspektsioon,1.0,1
True,piirijaam,1.0,1
False,piirileping,1.0,1
False,piirimäär,1.0,1
False,piirinaaber,1.0,1
False,piiripost,1.0,1
False,piirirajatis,1.0,1
False,piirisiht,1.0,1
False,piirivalveasutus,1.0,1
False,piirivalvekoer,1.0,1
False,piirivalvekolledž,1.0,1
False,piirivalvekordon,1.0,1
False,piirivalveteenistus,1.0,1
False,piirivöönd,1.0,1
False,piirkondadevaheline,1.0,1
False,piirkontsentratsioon,1.0,1
False,piirmäärakehtestamine,1.0,1
False,piirrentaablus,1.0,1
False,piirtariif,1.0,1
False,pikakäänd,1.0,1
False,pikendav,1.0,1
False,pikk,1.0,1
True,pikne,1.0,1
False,piksekaitse,1.0,1
False,piletimüügisüsteem,1.0,1
False,piletimüük,1.0,1
True,piletimüük,1.0,1
False,pilkavahi,1.0,1
True,piller,1.0,1
False,pillerkaar,1.0,1
False,pillirent,1.0,1
True,pilliõpetus,1.0,1
False,pilliõpetustund,1.0,1
True,piloot,1.0,1
False,pilootprojekt,1.0,1
False,piloteerimine,1.0,1
False,pilsivesi,1.0,1
True,pilss,1.0,1
False,pilt,1.0,1
False,pink,1.0,1
True,pink,1.0,1
True,pinnakate,1.0,1
False,pinnakattevahend,1.0,1
True,pipar,1.0,1
False,piparmünt,1.0,1
False,pisilina,1.0,1
True,pisimopeed,1.0,1
False,pisimopeedijuht,1.0,1
False,pisitrükis,1.0,1
False,pisteline,1.0,1
False,pitser,1.0,1
False,plaaniline,1.0,1
False,plaanimaterjal,1.0,1
False,plafoon,1.0,1
False,plahvatus,1.0,1
False,planeerimisamet,1.0,1
True,planeeringiga,1.0,1
True,planeeringu-linn,1.0,1
False,planeeringu-linnavara,1.0,1
True,planeeringuala,1.0,1
True,planeeringuks,1.0,1
False,planeeringutekomisjon,1.0,1
False,planeet,1.0,1
True,plast,1.0,1
False,plastiline,1.0,1
False,platvormihaldur,1.0,1
False,plii,1.0,1
True,pluateerimine,1.0,1
True,poiss,1.0,1
False,polder,1.0,1
False,poliitikaosakond,1.0,1
True,polio,1.0,1
False,poliomüeliit,1.0,1
False,politseiakadeemia,1.0,1
False,politseikolledž,1.0,1
True,politseikoostöö,1.0,1
True,politseikoostöökogu,1.0,1
False,politseikoostöökokkulepe,1.0,1
False,politseimissioon,1.0,1
False,politseiseadus,1.0,1
False,politseitegevus,1.0,1
False,politseitöö,1.0,1
False,politseiõppeasutus,1.0,1
False,pommiterrorism,1.0,1
False,poni,1.0,1
True,pookimine,1.0,1
True,poolaasta,1.0,1
True,poolaastaaru,1.0,1
False,poolaastaaruanne,1.0,1
False,pooleliolev,1.0,1
True,pooletus,1.0,1
True,poolmeline,1.0,1
False,pooltööstuslik,1.0,1
False,pornograafia,1.0,1
True,portfell,1.0,1
False,porto,1.0,1
True,portsjon,1.0,1
False,postilipp,1.0,1
True,postimaks,1.0,1
False,postimaksevahend,1.0,1
False,postimeister,1.0,1
True,postiside,1.0,1
False,postisideteenus,1.0,1
False,postivõrk,1.0,1
False,potentsiaal,1.0,1
False,potsataja,1.0,1
True,praamlaev,1.0,1
False,praktikasüsteem,1.0,1
False,praktilisem,1.0,1
False,praktiseerimine,1.0,1
True,president,1.0,1
True,pretatsioonierialade,1.0,1
True,preventsioon,1.0,1
False,prilliklaas,1.0,1
False,prillimägi,1.0,1
True,printer,1.0,1
False,printerteenus,1.0,1
True,privaat,1.0,1
False,privaatvõti,1.0,1
False,probleemistik,1.0,1
False,professionaalne,1.0,1
True,profülaktika,1.0,1
False,programmitäiend,1.0,1
False,projekteerimisluba,1.0,1
False,projektidokument,1.0,1
False,projektijuht,1.0,1
False,projektikonkurss,1.0,1
False,projektilaager,1.0,1
False,projektlahendus,1.0,1
False,projektmaterjal,1.0,1
True,projekttaotlus,1.0,1
True,projekttaotlustekaas,1.0,1
False,projekttaotlustekaasfinantseerimine,1.0,1
True,proportsionaalne,1.0,1
True,prospekt,1.0,1
True,prostitutsioon,1.0,1
True,protees,1.0,1
True,proteesima,1.0,1
True,protsendiline,1.0,1
False,protsendimäär,1.0,1
True,protsent,1.0,1
False,protsessiarendus,1.0,1
False,protsessitehnoloogia,1.0,1
True,proviisor,1.0,1
False,pruun,1.0,1
False,prügi,1.0,1
True,prügila,1.0,1
False,pseudonüümitu,1.0,1
False,psühhiaater,1.0,1
False,psüühika,1.0,1
True,psüühika,1.0,1
False,psüühikahäire,1.0,1
True,publik,1.0,1
False,publikupreemia,1.0,1
False,puhkebaas,1.0,1
False,puhkepäev,1.0,1
False,puhkusemäär,1.0,1
False,puhkuseseadus,1.0,1
False,puhkusetoode,1.0,1
False,puidujäätmed,1.0,1
False,puidutehnoloogia,1.0,1
False,puine,1.0,1
True,puine,1.0,1
True,puist,1.0,1
False,puittaimestik,1.0,1
True,pumpla,1.0,1
False,punane,1.0,1
True,pursk,1.0,1
False,purskkaev,1.0,1
False,putukaliik,1.0,1
False,putukas,1.0,1
True,putukas,1.0,1
False,puudujääk,1.0,1
False,puudutama,1.0,1
False,puukool,1.0,1
False,puurimine,1.0,1
True,puutuv,1.0,1
False,puuviljasektor,1.0,1
False,pädevuskeskus,1.0,1
False,päevalaager,1.0,1
False,pähkel,1.0,1
False,päikesekild,1.0,1
False,päikesepaneel,1.0,1
False,pärandniit,1.0,1
True,pärimine,1.0,1
False,pärispea,1.0,1
False,päritoluinformatsioon,1.0,1
False,päritolupiirkond,1.0,1
False,päritoluseertifikaadi,1.0,1
False,pärl,1.0,1
False,pärnaõis,1.0,1
True,pääse,1.0,1
False,päästealane,1.0,1
True,päästeall,1.0,1
False,päästeallüksus,1.0,1
False,päästekomando,1.0,1
False,päästepiirkond,1.0,1
False,päästesalk,1.0,1
False,päästevahend,1.0,1
True,päästeüles,1.0,1
False,päästeülesanne,1.0,1
True,pääsuluga,1.0,1
True,pääsupesa,1.0,1
True,pääsuterminal,1.0,1
False,põhiaktsionär,1.0,1
True,põhiamet,1.0,1
False,põhiametikoht,1.0,1
False,põhikasutusala,1.0,1
False,põhikirjaline,1.0,1
False,põhikoht,1.0,1
False,põhikoolimääramine,1.0,1
False,põhikoolivõrk,1.0,1
False,põhileping,1.0,1
True,põhimäärus,1.0,1
False,põhinõue,1.0,1
True,põhinõue,1.0,1
False,põhipuhkus,1.0,1
False,põhiseaduslik,1.0,1
True,põhisiss,1.0,1
False,põhisissetulek,1.0,1
False,põhiteenus,1.0,1
True,põhitegevus,1.0,1
False,põhitegevuspiirkond,1.0,1
False,põhivõrk,1.0,1
False,põhiõigus,1.0,1
False,põhjamõõde,1.0,1
False,põhjaosa,1.0,1
False,põhjarannik,1.0,1
False,põhjaveeuuring,1.0,1
False,põldmari,1.0,1
False,põldtunnustaja,1.0,1
True,põleng,1.0,1
False,põletamine,1.0,1
False,põlevmaterjal,1.0,1
False,põliskadakas,1.0,1
False,põllumajanduslind,1.0,1
False,põllumajandusläbirääkimine,1.0,1
False,põllumajandusmasin,1.0,1
False,põllumajandusplast,1.0,1
False,põllumajandussektor,1.0,1
True,põllumajandustootmine,1.0,1
True,põllumajandusüli,1.0,1
False,põllumajandusülikool,1.0,1
False,põlvnemistunnistus,1.0,1
False,põnnipere,1.0,1
True,põrnikas,1.0,1
False,põud,1.0,1
False,pöialpoiss,1.0,1
False,pööramine,1.0,1
False,pööraveri,1.0,1
True,pöördumistoetus,1.0,1
True,pööre,1.0,1
False,pühamets,1.0,1
False,pühatu,1.0,1
True,pühkimine,1.0,1
False,püree,1.0,1
False,püsiala,1.0,1
False,püsiliide,1.0,1
False,püsiliin,1.0,1
True,püsiliin,1.0,1
False,püsiliiniteenus,1.0,1
True,püss,1.0,1
False,püssirohi,1.0,1
False,püstlipp,1.0,1
True,püügikeeld,1.0,1
False,püügikeeluaeg,1.0,1
True,püügilaev,1.0,1
False,püügipiirkond,1.0,1
True,püügivahend,1.0,1
True,püügivõimalus,1.0,1
True,püünis,1.0,1
False,raadamine,1.0,1
True,raadiojaam,1.0,1
True,raadionavigatsioon,1.0,1
False,raadionavigatsiooniseade,1.0,1
True,raadiopäev,1.0,1
False,raadiopäevaraamat,1.0,1
False,raadiosaatja,1.0,1
False,raadiosageduskanal,1.0,1
False,raadiosond,1.0,1
False,raamatukogudevaheline,1.0,1
True,raamatukoguhoidja,1.0,1
False,raamatukoguhoidjakutse,1.0,1
False,raamatukogutöötaja,1.0,1
False,raamatupidamisaruanne,1.0,1
True,raamatupidamiskohustuslane,1.0,1
False,raamistik,1.0,1
True,raamleping,1.0,1
False,raamprogramm,1.0,1
False,raamstrateegia,1.0,1
False,raamõppekava,1.0,1
False,rabarüblik,1.0,1
True,rabi,1.0,1
False,rabiveri,1.0,1
True,radar,1.0,1
False,radikaalne,1.0,1
False,radiograafiline,1.0,1
False,radoonirisk,1.0,1
False,raemedal,1.0,1
False,rahanduskomisjon,1.0,1
False,rahaseadus,1.0,1
False,rahastamiskohustus,1.0,1
False,rahastav,1.0,1
False,rahastu,1.0,1
False,rahastus,1.0,1
False,rahaühik,1.0,1
True,rahn,1.0,1
False,rahnoja,1.0,1
False,rahuldamine,1.0,1
False,rahumägi,1.0,1
True,rahuprogramm,1.0,1
False,rahuvalve,1.0,1
False,rahuvalvekompanii,1.0,1
False,rahuvalveüksus,1.0,1
False,rahvaharidus,1.0,1
True,rahvakohtunik,1.0,1
False,rahvakohtunikukandidaat,1.0,1
False,rahvakomissar,1.0,1
True,rahvakultuur,1.0,1
False,rahvakultuurikollektiiv,1.0,1
False,rahvastikupoliitika,1.0,1
False,rahvastikutaaste,1.0,1
True,rahvatervis,1.0,1
False,rahvatervisealane,1.0,1
False,rahvuskomitee,1.0,1
False,rahvuspüha,1.0,1
False,rahvusteavik,1.0,1
False,rahvusvahelistumine,1.0,1
False,raie-eeskiri,1.0,1
False,raiesmik,1.0,1
False,raietükk,1.0,1
False,rakendav,1.0,1
False,rakendus,1.0,1
False,rakendusakt,1.0,1
False,rakenduskord,1.0,1
False,rakenduslepe,1.0,1
False,rakendusmäärus,1.0,1
False,rakendustöö,1.0,1
False,rakendusväärtus,1.0,1
